  yyyymmdd   hhmmss      AZ           ALT         Dero          HA          DEC 
  20160714  105634.70   0.575279518  32.725681804  -142.958125453  -37.4886181  89.2641361
  20160714  105634.80   0.575274072  32.725685356  -142.958538844  -37.4882003  89.2641361
  20160714  105634.90   0.575268625  32.725688908  -142.958952235  -37.4877825  89.2641361
  20160714  105635.00   0.575263178  32.725692461  -142.959365626  -37.4873647  89.2641361
  20160714  105635.10   0.575257732  32.725696013  -142.959779017  -37.4869469  89.2641361
  20160714  105635.20   0.575252285  32.725699565  -142.960192409  -37.4865291  89.2641361
  20160714  105635.30   0.575246839  32.725703117  -142.960605800  -37.4861113  89.2641361
  20160714  105635.40   0.575241392  32.725706669  -142.961019191  -37.4856935  89.2641361
  20160714  105635.50   0.575235945  32.725710221  -142.961432582  -37.4852756  89.2641361
  20160714  105635.60   0.575230498  32.725713772  -142.961845973  -37.4848578  89.2641361
  20160714  105635.70   0.575225052  32.725717324  -142.962259364  -37.4844400  89.2641361
  20160714  105635.80   0.575219605  32.725720876  -142.962672755  -37.4840222  89.2641361
  20160714  105635.90   0.575214158  32.725724428  -142.963086146  -37.4836044  89.2641361
  20160714  105636.00   0.575208711  32.725727980  -142.963499537  -37.4831866  89.2641361
  20160714  105636.10   0.575203264  32.725731531  -142.963912928  -37.4827688  89.2641361
  20160714  105636.20   0.575197817  32.725735083  -142.964326319  -37.4823510  89.2641361
  20160714  105636.30   0.575192370  32.725738635  -142.964739710  -37.4819332  89.2641361
  20160714  105636.40   0.575186923  32.725742186  -142.965153101  -37.4815154  89.2641361
  20160714  105636.50   0.575181476  32.725745738  -142.965566491  -37.4810976  89.2641361
  20160714  105636.60   0.575176029  32.725749290  -142.965979882  -37.4806797  89.2641361
  20160714  105636.70   0.575170582  32.725752841  -142.966393273  -37.4802619  89.2641361
  20160714  105636.80   0.575165135  32.725756393  -142.966806664  -37.4798441  89.2641361
  20160714  105636.90   0.575159688  32.725759944  -142.967220055  -37.4794263  89.2641361
  20160714  105637.00   0.575154241  32.725763496  -142.967633446  -37.4790085  89.2641361
  20160714  105637.10   0.575148793  32.725767047  -142.968046836  -37.4785907  89.2641361
  20160714  105637.20   0.575143346  32.725770598  -142.968460227  -37.4781729  89.2641361
  20160714  105637.30   0.575137899  32.725774150  -142.968873618  -37.4777551  89.2641361
  20160714  105637.40   0.575132451  32.725777701  -142.969287008  -37.4773373  89.2641361
  20160714  105637.50   0.575127004  32.725781252  -142.969700399  -37.4769195  89.2641361
  20160714  105637.60   0.575121557  32.725784803  -142.970113790  -37.4765017  89.2641361
  20160714  105637.70   0.575116109  32.725788355  -142.970527180  -37.4760838  89.2641361
  20160714  105637.80   0.575110662  32.725791906  -142.970940571  -37.4756660  89.2641361
  20160714  105637.90   0.575105214  32.725795457  -142.971353962  -37.4752482  89.2641361
  20160714  105638.00   0.575099767  32.725799008  -142.971767352  -37.4748304  89.2641361
  20160714  105638.10   0.575094319  32.725802559  -142.972180743  -37.4744126  89.2641361
  20160714  105638.20   0.575088872  32.725806110  -142.972594133  -37.4739948  89.2641361
  20160714  105638.30   0.575083424  32.725809661  -142.973007524  -37.4735770  89.2641361
  20160714  105638.40   0.575077977  32.725813212  -142.973420914  -37.4731592  89.2641361
  20160714  105638.50   0.575072529  32.725816763  -142.973834305  -37.4727414  89.2641361
  20160714  105638.60   0.575067081  32.725820314  -142.974247695  -37.4723236  89.2641361
  20160714  105638.70   0.575061633  32.725823865  -142.974661086  -37.4719057  89.2641361
  20160714  105638.80   0.575056186  32.725827416  -142.975074476  -37.4714879  89.2641361
  20160714  105638.90   0.575050738  32.725830966  -142.975487867  -37.4710701  89.2641361
  20160714  105639.00   0.575045290  32.725834517  -142.975901257  -37.4706523  89.2641361
  20160714  105639.10   0.575039842  32.725838068  -142.976314648  -37.4702345  89.2641361
  20160714  105639.20   0.575034394  32.725841619  -142.976728038  -37.4698167  89.2641361
  20160714  105639.30   0.575028946  32.725845169  -142.977141428  -37.4693989  89.2641361
  20160714  105639.40   0.575023498  32.725848720  -142.977554819  -37.4689811  89.2641361
  20160714  105639.50   0.575018050  32.725852270  -142.977968209  -37.4685633  89.2641361
  20160714  105639.60   0.575012602  32.725855821  -142.978381599  -37.4681455  89.2641361
  20160714  105639.70   0.575007154  32.725859372  -142.978794990  -37.4677277  89.2641361
  20160714  105639.80   0.575001706  32.725862922  -142.979208380  -37.4673098  89.2641361
  20160714  105639.90   0.574996258  32.725866472  -142.979621770  -37.4668920  89.2641361
  20160714  105640.00   0.574990810  32.725870023  -142.980035160  -37.4664742  89.2641361
  20160714  105640.10   0.574985362  32.725873573  -142.980448550  -37.4660564  89.2641361
  20160714  105640.20   0.574979914  32.725877124  -142.980861941  -37.4656386  89.2641361
  20160714  105640.30   0.574974466  32.725880674  -142.981275331  -37.4652208  89.2641361
  20160714  105640.40   0.574969017  32.725884224  -142.981688721  -37.4648030  89.2641361
  20160714  105640.50   0.574963569  32.725887775  -142.982102111  -37.4643852  89.2641361
  20160714  105640.60   0.574958121  32.725891325  -142.982515501  -37.4639674  89.2641361
  20160714  105640.70   0.574952672  32.725894875  -142.982928891  -37.4635496  89.2641361
  20160714  105640.80   0.574947224  32.725898425  -142.983342281  -37.4631318  89.2641361
  20160714  105640.90   0.574941776  32.725901975  -142.983755671  -37.4627139  89.2641361
  20160714  105641.00   0.574936327  32.725905525  -142.984169061  -37.4622961  89.2641361
  20160714  105641.10   0.574930879  32.725909075  -142.984582451  -37.4618783  89.2641361
  20160714  105641.20   0.574925430  32.725912625  -142.984995841  -37.4614605  89.2641361
  20160714  105641.30   0.574919982  32.725916175  -142.985409231  -37.4610427  89.2641361
  20160714  105641.40   0.574914533  32.725919725  -142.985822621  -37.4606249  89.2641361
  20160714  105641.50   0.574909084  32.725923275  -142.986236011  -37.4602071  89.2641361
  20160714  105641.60   0.574903636  32.725926825  -142.986649401  -37.4597893  89.2641361
  20160714  105641.70   0.574898187  32.725930375  -142.987062791  -37.4593715  89.2641361
  20160714  105641.80   0.574892738  32.725933925  -142.987476181  -37.4589537  89.2641361
  20160714  105641.90   0.574887290  32.725937475  -142.987889571  -37.4585359  89.2641361
  20160714  105642.00   0.574881841  32.725941024  -142.988302961  -37.4581180  89.2641361
  20160714  105642.10   0.574876392  32.725944574  -142.988716350  -37.4577002  89.2641361
  20160714  105642.20   0.574870943  32.725948124  -142.989129740  -37.4572824  89.2641361
  20160714  105642.30   0.574865495  32.725951673  -142.989543130  -37.4568646  89.2641361
  20160714  105642.40   0.574860046  32.725955223  -142.989956520  -37.4564468  89.2641361
  20160714  105642.50   0.574854597  32.725958773  -142.990369910  -37.4560290  89.2641361
  20160714  105642.60   0.574849148  32.725962322  -142.990783299  -37.4556112  89.2641361
  20160714  105642.70   0.574843699  32.725965872  -142.991196689  -37.4551934  89.2641361
  20160714  105642.80   0.574838250  32.725969421  -142.991610079  -37.4547756  89.2641361
  20160714  105642.90   0.574832801  32.725972971  -142.992023468  -37.4543578  89.2641361
  20160714  105643.00   0.574827352  32.725976520  -142.992436858  -37.4539400  89.2641361
  20160714  105643.10   0.574821903  32.725980069  -142.992850248  -37.4535221  89.2641361
  20160714  105643.20   0.574816453  32.725983619  -142.993263637  -37.4531043  89.2641361
  20160714  105643.30   0.574811004  32.725987168  -142.993677027  -37.4526865  89.2641361
  20160714  105643.40   0.574805555  32.725990717  -142.994090416  -37.4522687  89.2641361
  20160714  105643.50   0.574800106  32.725994267  -142.994503806  -37.4518509  89.2641361
  20160714  105643.60   0.574794657  32.725997816  -142.994917196  -37.4514331  89.2641361
  20160714  105643.70   0.574789207  32.726001365  -142.995330585  -37.4510153  89.2641361
  20160714  105643.80   0.574783758  32.726004914  -142.995743975  -37.4505975  89.2641361
  20160714  105643.90   0.574778309  32.726008463  -142.996157364  -37.4501797  89.2641361
  20160714  105644.00   0.574772859  32.726012012  -142.996570753  -37.4497619  89.2641361
  20160714  105644.10   0.574767410  32.726015561  -142.996984143  -37.4493441  89.2641361
  20160714  105644.20   0.574761960  32.726019110  -142.997397532  -37.4489262  89.2641361
  20160714  105644.30   0.574756511  32.726022659  -142.997810922  -37.4485084  89.2641361
  20160714  105644.40   0.574751061  32.726026208  -142.998224311  -37.4480906  89.2641361
  20160714  105644.50   0.574745612  32.726029757  -142.998637701  -37.4476728  89.2641361
  20160714  105644.60   0.574740162  32.726033306  -142.999051090  -37.4472550  89.2641361
  20160714  105644.70   0.574734713  32.726036855  -142.999464479  -37.4468372  89.2641361
  20160714  105644.80   0.574729263  32.726040404  -142.999877869  -37.4464194  89.2641361
  20160714  105644.90   0.574723813  32.726043952  -143.000291258  -37.4460016  89.2641361
  20160714  105645.00   0.574718364  32.726047501  -143.000704647  -37.4455838  89.2641361
  20160714  105645.10   0.574712914  32.726051050  -143.001118036  -37.4451660  89.2641361
  20160714  105645.20   0.574707464  32.726054599  -143.001531426  -37.4447482  89.2641361
  20160714  105645.30   0.574702015  32.726058147  -143.001944815  -37.4443303  89.2641361
  20160714  105645.40   0.574696565  32.726061696  -143.002358204  -37.4439125  89.2641361
  20160714  105645.50   0.574691115  32.726065244  -143.002771593  -37.4434947  89.2641361
  20160714  105645.60   0.574685665  32.726068793  -143.003184982  -37.4430769  89.2641361
  20160714  105645.70   0.574680215  32.726072341  -143.003598372  -37.4426591  89.2641361
  20160714  105645.80   0.574674765  32.726075890  -143.004011761  -37.4422413  89.2641361
  20160714  105645.90   0.574669315  32.726079438  -143.004425150  -37.4418235  89.2641361
  20160714  105646.00   0.574663865  32.726082987  -143.004838539  -37.4414057  89.2641361
  20160714  105646.10   0.574658415  32.726086535  -143.005251928  -37.4409879  89.2641361
  20160714  105646.20   0.574652965  32.726090083  -143.005665317  -37.4405701  89.2641361
  20160714  105646.30   0.574647515  32.726093632  -143.006078706  -37.4401523  89.2641361
  20160714  105646.40   0.574642065  32.726097180  -143.006492095  -37.4397344  89.2641361
  20160714  105646.50   0.574636615  32.726100728  -143.006905484  -37.4393166  89.2641361
  20160714  105646.60   0.574631164  32.726104276  -143.007318873  -37.4388988  89.2641361
  20160714  105646.70   0.574625714  32.726107825  -143.007732262  -37.4384810  89.2641361
  20160714  105646.80   0.574620264  32.726111373  -143.008145651  -37.4380632  89.2641361
  20160714  105646.90   0.574614814  32.726114921  -143.008559040  -37.4376454  89.2641361
  20160714  105647.00   0.574609363  32.726118469  -143.008972429  -37.4372276  89.2641361
  20160714  105647.10   0.574603913  32.726122017  -143.009385818  -37.4368098  89.2641361
  20160714  105647.20   0.574598463  32.726125565  -143.009799206  -37.4363920  89.2641361
  20160714  105647.30   0.574593012  32.726129113  -143.010212595  -37.4359742  89.2641361
  20160714  105647.40   0.574587562  32.726132661  -143.010625984  -37.4355563  89.2641361
  20160714  105647.50   0.574582111  32.726136209  -143.011039373  -37.4351385  89.2641361
  20160714  105647.60   0.574576661  32.726139757  -143.011452762  -37.4347207  89.2641361
  20160714  105647.70   0.574571210  32.726143304  -143.011866150  -37.4343029  89.2641361
  20160714  105647.80   0.574565760  32.726146852  -143.012279539  -37.4338851  89.2641361
  20160714  105647.90   0.574560309  32.726150400  -143.012692928  -37.4334673  89.2641361
  20160714  105648.00   0.574554859  32.726153948  -143.013106317  -37.4330495  89.2641361
  20160714  105648.10   0.574549408  32.726157495  -143.013519705  -37.4326317  89.2641361
  20160714  105648.20   0.574543957  32.726161043  -143.013933094  -37.4322139  89.2641361
  20160714  105648.30   0.574538506  32.726164591  -143.014346483  -37.4317961  89.2641361
  20160714  105648.40   0.574533056  32.726168138  -143.014759871  -37.4313783  89.2641361
  20160714  105648.50   0.574527605  32.726171686  -143.015173260  -37.4309604  89.2641361
  20160714  105648.60   0.574522154  32.726175233  -143.015586649  -37.4305426  89.2641361
  20160714  105648.70   0.574516703  32.726178781  -143.016000037  -37.4301248  89.2641361
  20160714  105648.80   0.574511252  32.726182328  -143.016413426  -37.4297070  89.2641361
  20160714  105648.90   0.574505801  32.726185876  -143.016826814  -37.4292892  89.2641361
  20160714  105649.00   0.574500351  32.726189423  -143.017240203  -37.4288714  89.2641361
  20160714  105649.10   0.574494900  32.726192971  -143.017653591  -37.4284536  89.2641361
  20160714  105649.20   0.574489449  32.726196518  -143.018066980  -37.4280358  89.2641361
  20160714  105649.30   0.574483997  32.726200065  -143.018480368  -37.4276180  89.2641361
  20160714  105649.40   0.574478546  32.726203612  -143.018893757  -37.4272002  89.2641361
  20160714  105649.50   0.574473095  32.726207160  -143.019307145  -37.4267824  89.2641361
  20160714  105649.60   0.574467644  32.726210707  -143.019720534  -37.4263645  89.2641361
  20160714  105649.70   0.574462193  32.726214254  -143.020133922  -37.4259467  89.2641361
  20160714  105649.80   0.574456742  32.726217801  -143.020547310  -37.4255289  89.2641361
  20160714  105649.90   0.574451291  32.726221348  -143.020960699  -37.4251111  89.2641361
  20160714  105650.00   0.574445839  32.726224895  -143.021374087  -37.4246933  89.2641361
  20160714  105650.10   0.574440388  32.726228442  -143.021787475  -37.4242755  89.2641361
  20160714  105650.20   0.574434937  32.726231989  -143.022200864  -37.4238577  89.2641361
  20160714  105650.30   0.574429485  32.726235536  -143.022614252  -37.4234399  89.2641361
  20160714  105650.40   0.574424034  32.726239083  -143.023027640  -37.4230221  89.2641361
  20160714  105650.50   0.574418583  32.726242630  -143.023441028  -37.4226043  89.2641361
  20160714  105650.60   0.574413131  32.726246177  -143.023854417  -37.4221865  89.2641361
  20160714  105650.70   0.574407680  32.726249724  -143.024267805  -37.4217686  89.2641361
  20160714  105650.80   0.574402228  32.726253271  -143.024681193  -37.4213508  89.2641361
  20160714  105650.90   0.574396777  32.726256817  -143.025094581  -37.4209330  89.2641361
